vader_compound,vader_pos,vader_neg,vader_neu,Verified,Type Of Traveller,Seat Type,review_length,row_id,Review Date,Date Flown,Recommended
-0.8775,0.012,0.112,0.876,True,Business,Economy Class,471,267,2022-09-15,2022-09-01,0
-0.6798,0.0,0.055,0.945,False,Solo Leisure,Economy Class,396,268,2022-09-13,2022-09-01,0
-0.9493,0.007,0.081,0.913,True,Solo Leisure,Economy Class,1064,269,2022-09-12,2022-09-01,0
-0.9165,0.051,0.112,0.837,True,Couple Leisure,Economy Class,1006,270,2022-09-12,2022-09-01,0
-0.9027,0.031,0.085,0.884,True,Couple Leisure,Business Class,1132,271,2022-09-11,2022-09-01,0
-0.9139,0.005,0.046,0.949,True,Solo Leisure,Economy Class,1623,272,2022-09-07,2022-09-01,0
0.2764,0.148,0.136,0.716,False,Family Leisure,Business Class,700,273,2022-09-06,2022-09-01,1
-0.9303,0.025,0.11,0.865,True,Solo Leisure,Economy Class,877,274,2022-09-06,2022-09-01,0
0.9169,0.256,0.113,0.631,True,Family Leisure,Economy Class,339,275,2022-09-04,2022-07-01,1
-0.0199,0.061,0.068,0.871,True,Couple Leisure,Economy Class,1474,276,2022-09-03,2022-09-01,0
-0.5191,0.082,0.118,0.8,True,Solo Leisure,Economy Class,425,277,2022-08-30,2022-08-01,0
-0.8074,0.022,0.056,0.922,True,Solo Leisure,Economy Class,1401,278,2022-08-29,2022-08-01,0
0.9287,0.189,0.0,0.811,False,Solo Leisure,Economy Class,344,279,2022-08-28,2022-08-01,1
0.5906,0.091,0.078,0.83,False,Couple Leisure,Economy Class,909,280,2022-08-24,2022-05-01,0
-0.9126,0.035,0.074,0.891,True,Solo Leisure,Economy Class,1615,281,2022-08-22,2022-08-01,0
-0.4401,0.021,0.064,0.915,True,Family Leisure,Economy Class,397,282,2022-08-19,2022-08-01,0
-0.926,0.04,0.121,0.84,False,Family Leisure,Economy Class,952,283,2022-08-16,2022-08-01,0
-0.6632,0.019,0.044,0.937,False,Couple Leisure,Economy Class,1305,284,2022-08-16,2022-08-01,0
-0.896,0.033,0.075,0.892,True,Solo Leisure,Economy Class,1672,285,2022-08-16,2022-07-01,0
-0.7666,0.073,0.136,0.79,True,Family Leisure,Economy Class,767,286,2022-08-14,2022-08-01,0
-0.9491,0.052,0.183,0.765,True,Solo Leisure,Economy Class,690,287,2022-08-14,2022-08-01,0
-0.8687,0.022,0.106,0.872,False,Couple Leisure,Economy Class,621,288,2022-08-11,2022-08-01,0
-0.8866,0.032,0.12,0.848,False,Family Leisure,Economy Class,740,289,2022-08-11,2022-08-01,0
-0.8422,0.018,0.118,0.864,True,Couple Leisure,Economy Class,528,290,2022-08-09,2022-08-01,0
0.993,0.212,0.019,0.769,True,Solo Leisure,Economy Class,1204,291,2022-08-09,2022-08-01,1
0.9578,0.353,0.029,0.617,True,Solo Leisure,Economy Class,217,292,2019-05-03,2019-04-01,1
0.9335,0.29,0.0,0.71,True,Solo Leisure,Economy Class,226,293,2019-05-03,2019-04-01,1
0.9574,0.113,0.027,0.861,False,Couple Leisure,Economy Class,1224,294,2017-07-17,2017-07-01,1
0.5058,0.162,0.045,0.794,False,Unknown,Economy Class,197,295,2010-12-31,,1
-0.5106,0.035,0.096,0.869,False,Unknown,Unknown,312,296,2010-11-25,,0
0.8779,0.277,0.0,0.723,False,Unknown,Unknown,198,297,2008-04-10,,0
-0.802,0.024,0.119,0.856,True,Solo Leisure,Economy Class,364,298,2023-01-21,2023-01-01,0
-0.4926,0.0,0.11,0.89,True,Solo Leisure,Economy Class,157,299,2022-09-02,2022-07-01,0
0.9857,0.145,0.048,0.806,True,Solo Leisure,Business Class,1686,300,2022-01-30,2022-01-01,0
0.9754,0.24,0.0,0.76,False,Business,Economy Class,523,301,2021-11-10,2021-08-01,1
0.9794,0.363,0.0,0.637,True,Business,Business Class,331,302,2021-09-25,2021-09-01,1
-0.8546,0.03,0.091,0.879,True,Business,Economy Class,1073,303,2021-09-21,2020-10-01,0
0.9835,0.237,0.068,0.695,True,Solo Leisure,Business Class,790,304,2021-09-12,2021-09-01,1
0.9049,0.185,0.103,0.712,True,Business,Premium Economy,676,305,2021-09-03,2021-09-01,1
-0.2708,0.102,0.103,0.795,True,Family Leisure,Economy Class,492,306,2021-08-28,2021-08-01,0
0.9843,0.223,0.0,0.777,False,Solo Leisure,Premium Economy,647,307,2021-08-16,2021-08-01,1
-0.8271,0.083,0.177,0.74,True,Business,Economy Class,462,308,2021-07-04,2021-07-01,0
0.0258,0.036,0.034,0.929,False,Couple Leisure,Economy Class,276,309,2021-06-27,2020-07-01,0
0.4473,0.084,0.063,0.853,True,Business,Economy Class,411,310,2021-03-15,2020-04-01,0
-0.8979,0.011,0.075,0.914,True,Family Leisure,Economy Class,1049,311,2021-01-12,2020-03-01,0
-0.9486,0.0,0.226,0.774,True,Couple Leisure,Economy Class,411,312,2020-12-16,2020-12-01,0
-0.775,0.026,0.062,0.912,True,Solo Leisure,Economy Class,935,313,2020-12-12,2020-04-01,0
-0.9532,0.029,0.069,0.902,False,Couple Leisure,Economy Class,2959,314,2020-11-02,2020-04-01,0
0.9901,0.254,0.009,0.737,True,Solo Leisure,Business Class,666,315,2020-10-31,2020-10-01,1
-0.3635,0.082,0.094,0.824,True,Solo Leisure,Economy Class,194,316,2020-10-23,2020-04-01,0
0.9864,0.267,0.064,0.669,True,Solo Leisure,Premium Economy,699,317,2020-08-27,2020-08-01,1
-0.9714,0.058,0.174,0.768,True,Business,Economy Class,966,318,2020-08-22,2020-08-01,0
-0.7711,0.012,0.061,0.927,True,Solo Leisure,Economy Class,758,319,2020-08-19,2020-04-01,0
0.9396,0.164,0.018,0.818,True,Family Leisure,Economy Class,515,320,2020-08-10,2020-08-01,1
-0.6858,0.038,0.075,0.888,True,Couple Leisure,Economy Class,869,321,2020-08-06,2020-04-01,0
-0.2845,0.038,0.053,0.909,True,Solo Leisure,Economy Class,1094,322,2020-06-23,2020-01-01,0
0.0387,0.019,0.027,0.954,False,Business,Business Class,606,323,2020-06-03,2020-04-01,0
0.9802,0.373,0.0,0.627,True,Solo Leisure,Economy Class,329,324,2020-04-04,2019-09-01,1
-0.6229,0.0,0.045,0.955,True,Solo Leisure,Economy Class,537,325,2020-03-20,2019-04-01,0
0.7003,0.162,0.0,0.838,True,Solo Leisure,Business Class,182,326,2020-03-19,2019-11-01,0
-0.8488,0.0,0.231,0.769,True,Solo Leisure,Economy Class,184,327,2020-03-19,2020-03-01,0
0.9658,0.324,0.06,0.616,True,Solo Leisure,Economy Class,341,328,2020-03-08,2020-02-01,1
0.9882,0.175,0.007,0.818,True,Solo Leisure,Economy Class,1222,329,2020-03-06,2019-12-01,1
0.9432,0.161,0.059,0.78,True,Solo Leisure,Economy Class,699,330,2020-03-04,2020-03-01,1
0.9449,0.215,0.042,0.743,True,Family Leisure,Economy Class,443,331,2020-03-02,2020-02-01,1
-0.9191,0.072,0.202,0.726,True,Family Leisure,Economy Class,495,332,2020-02-11,2020-01-01,0
0.1773,0.128,0.123,0.749,True,Solo Leisure,Economy Class,696,333,2020-02-07,2019-11-01,1
0.6409,0.069,0.05,0.881,True,Solo Leisure,Economy Class,797,334,2020-02-06,2020-02-01,0
-0.4215,0.077,0.103,0.82,True,Solo Leisure,Economy Class,684,335,2020-01-20,2020-01-01,0
0.0,0.0,0.0,1.0,True,Solo Leisure,Economy Class,275,336,2020-01-08,2020-01-01,0
-0.63,0.038,0.073,0.889,True,Solo Leisure,Economy Class,420,337,2020-01-07,2020-01-01,0
0.743,0.152,0.074,0.774,True,Solo Leisure,Economy Class,388,338,2020-01-07,2020-01-01,1
-0.7003,0.033,0.059,0.908,True,Couple Leisure,Economy Class,1232,339,2020-01-05,2020-01-01,0
-0.4792,0.026,0.066,0.908,True,Solo Leisure,Economy Class,641,340,2019-12-25,2019-12-01,0
0.9397,0.149,0.008,0.843,True,Solo Leisure,Economy Class,636,341,2019-12-14,2019-12-01,1
0.9913,0.253,0.01,0.736,True,Solo Leisure,Economy Class,846,342,2019-12-09,2019-12-01,1
0.759,0.069,0.05,0.881,True,Family Leisure,Economy Class,1999,343,2019-11-27,2019-07-01,0
0.555,0.12,0.066,0.813,True,Solo Leisure,Economy Class,448,344,2019-10-24,2019-08-01,1
0.9571,0.423,0.0,0.577,True,Solo Leisure,Economy Class,164,345,2019-10-23,2019-06-01,1
-0.8198,0.066,0.112,0.821,True,Solo Leisure,Economy Class,1278,346,2019-10-21,2019-10-01,0
-0.6668,0.02,0.072,0.908,True,Family Leisure,Economy Class,687,347,2019-10-19,2019-10-01,0
-0.7003,0.016,0.071,0.913,True,Business,Economy Class,454,348,2019-10-18,2019-10-01,0
0.9484,0.214,0.031,0.755,True,Business,Business Class,547,349,2019-10-10,2019-10-01,1
0.9707,0.145,0.034,0.821,True,Business,Premium Economy,1351,350,2019-10-08,2019-09-01,1
-0.9179,0.035,0.153,0.812,True,Family Leisure,Economy Class,674,351,2019-09-28,2019-09-01,0
-0.795,0.0,0.1,0.9,True,Solo Leisure,Economy Class,358,352,2019-09-23,2019-09-01,0
0.9229,0.323,0.0,0.677,True,Business,Economy Class,209,353,2019-09-19,2019-09-01,1
0.6411,0.09,0.053,0.857,True,Solo Leisure,Economy Class,895,354,2019-09-18,2019-09-01,1
0.8854,0.119,0.05,0.831,False,Couple Leisure,Economy Class,844,355,2019-09-17,2019-09-01,1
-0.758,0.033,0.053,0.914,True,Family Leisure,Economy Class,1327,356,2019-09-13,2019-08-01,0
-0.99,0.025,0.189,0.787,True,Solo Leisure,Economy Class,1079,357,2019-09-12,2019-09-01,0
0.9798,0.301,0.0,0.699,True,Couple Leisure,Economy Class,386,358,2019-09-10,2019-09-01,1
0.0,0.0,0.0,1.0,True,Family Leisure,Economy Class,324,359,2019-09-10,2019-09-01,0
-0.782,0.021,0.086,0.892,True,Family Leisure,Economy Class,850,360,2019-09-09,2019-09-01,0
0.7262,0.103,0.055,0.841,True,Business,Economy Class,608,361,2019-09-04,2019-08-01,1
0.9553,0.333,0.043,0.625,True,Business,Economy Class,254,362,2019-09-04,2019-08-01,1
0.984,0.229,0.019,0.752,True,Business,Economy Class,602,363,2019-09-04,2019-08-01,1
0.5318,0.078,0.07,0.851,True,Couple Leisure,Economy Class,801,364,2019-08-31,2019-08-01,0
0.886,0.147,0.0,0.853,False,Solo Leisure,Business Class,394,365,2019-08-31,2019-08-01,1
0.9939,0.23,0.018,0.752,False,Family Leisure,Economy Class,1098,366,2019-08-27,2019-08-01,1
0.4435,0.081,0.073,0.846,True,Family Leisure,Economy Class,1077,367,2019-08-10,2019-06-01,0
-0.9934,0.031,0.113,0.856,True,Solo Leisure,Economy Class,3027,368,2019-08-07,2019-06-01,0
-0.7743,0.036,0.059,0.905,True,Solo Leisure,Economy Class,1500,369,2019-07-30,2019-07-01,0
0.936,0.175,0.046,0.779,True,Solo Leisure,Economy Class,603,370,2019-07-28,2019-07-01,1
0.9792,0.153,0.026,0.821,True,Solo Leisure,Economy Class,1208,371,2019-07-24,2019-07-01,1
-0.9473,0.03,0.104,0.865,False,Family Leisure,Business Class,1250,372,2019-07-09,2019-06-01,0
-0.9002,0.029,0.075,0.896,True,Solo Leisure,Economy Class,1029,373,2019-07-08,2019-06-01,0
-0.4085,0.086,0.102,0.812,True,Family Leisure,Economy Class,839,374,2019-07-08,2019-07-01,0
-0.886,0.027,0.102,0.87,True,Family Leisure,Economy Class,683,375,2019-07-02,2019-06-01,0
0.9626,0.14,0.055,0.805,True,Business,Economy Class,975,376,2019-06-28,2019-06-01,1
-0.4588,0.061,0.073,0.867,True,Family Leisure,Economy Class,1199,377,2019-06-27,2019-06-01,0
-0.8115,0.028,0.069,0.904,True,Business,Economy Class,865,378,2019-06-25,2019-06-01,0
-0.9186,0.018,0.107,0.875,True,Couple Leisure,Economy Class,617,379,2019-06-06,2019-06-01,0
-0.8455,0.029,0.129,0.842,True,Solo Leisure,Economy Class,499,380,2019-06-03,2019-06-01,0
0.7516,0.093,0.052,0.855,True,Business,Economy Class,909,381,2019-06-01,2019-05-01,0
-0.4588,0.031,0.057,0.913,True,Business,Economy Class,384,382,2019-05-28,2019-05-01,0
-0.9134,0.027,0.139,0.834,True,Business,Business Class,554,383,2019-05-26,2019-05-01,0
0.7814,0.25,0.027,0.723,True,Solo Leisure,Economy Class,216,384,2019-05-26,2019-05-01,1
0.5095,0.073,0.056,0.87,True,Solo Leisure,Economy Class,942,385,2019-05-16,2019-04-01,0
-0.2732,0.034,0.057,0.909,True,Couple Leisure,Economy Class,428,386,2019-05-14,2019-05-01,0
0.8126,0.074,0.041,0.885,True,Solo Leisure,Economy Class,793,387,2019-05-11,2019-05-01,0
-0.978,0.069,0.147,0.783,True,Business,Economy Class,1593,388,2019-05-10,2019-01-01,0
0.9371,0.171,0.108,0.722,False,Family Leisure,Economy Class,796,389,2019-05-06,2019-04-01,1
-0.8066,0.015,0.073,0.911,True,Solo Leisure,Economy Class,863,390,2019-05-05,2019-05-01,0
-0.6506,0.013,0.027,0.959,True,Family Leisure,Economy Class,1461,391,2019-05-04,2019-04-01,0
-0.5799,0.059,0.147,0.793,True,Solo Leisure,Economy Class,286,392,2019-05-01,2019-04-01,0
-0.743,0.035,0.115,0.849,True,Solo Leisure,Economy Class,349,393,2019-05-01,2019-04-01,0
-0.8765,0.088,0.171,0.741,True,Couple Leisure,Economy Class,513,394,2019-04-29,2019-04-01,0
-0.7506,0.0,0.089,0.911,True,Solo Leisure,Economy Class,390,395,2019-04-24,2019-03-01,0
-0.6886,0.068,0.167,0.765,True,Business,Economy Class,181,396,2023-04-03,2023-04-01,0
-0.9259,0.037,0.297,0.665,False,Solo Leisure,Economy Class,181,397,2023-07-25,2023-07-01,0
-0.8885,0.036,0.173,0.791,False,Couple Leisure,Economy Class,410,398,2023-06-25,2023-06-01,1
-0.7448,0.051,0.138,0.811,True,Solo Leisure,Economy Class,891,399,2023-03-20,2023-03-01,0
-0.6534,0.076,0.083,0.841,True,Solo Leisure,Economy Class,2323,400,2023-02-10,2023-02-01,0
-0.9523,0.025,0.097,0.878,True,Couple Leisure,Business Class,1151,401,2023-01-28,2023-01-01,0
-0.5267,0.035,0.072,0.892,True,Couple Leisure,Economy Class,819,402,2023-01-24,2022-12-01,0
-0.8625,0.039,0.106,0.854,False,Solo Leisure,Economy Class,677,403,2022-12-23,2022-12-01,0
0.8316,0.153,0.033,0.814,True,Family Leisure,Economy Class,343,404,2022-11-29,2022-11-01,1
-0.3772,0.048,0.066,0.886,True,Solo Leisure,Economy Class,990,405,2022-11-27,2022-11-01,0
0.8779,0.287,0.0,0.713,False,Business,Economy Class,192,406,2022-09-04,2022-08-01,1
-0.9346,0.0,0.179,0.821,True,Business,Business Class,483,407,2022-03-08,2022-03-01,0
-0.9337,0.03,0.146,0.824,True,Business,Economy Class,709,408,2022-02-17,2022-02-01,0
-0.9843,0.0,0.152,0.848,True,Solo Leisure,Economy Class,1143,409,2021-12-10,2021-12-01,0
0.8176,0.097,0.0,0.903,False,Couple Leisure,Economy Class,405,410,2021-11-23,2021-11-01,0
-0.2911,0.067,0.078,0.855,True,Solo Leisure,Economy Class,562,411,2021-02-02,2020-11-01,0
-0.8352,0.042,0.134,0.824,True,Solo Leisure,Economy Class,529,412,2020-12-15,2020-04-01,0
-0.8166,0.047,0.093,0.86,True,Family Leisure,Business Class,1138,413,2020-03-30,2020-03-01,0
-0.9832,0.059,0.187,0.753,True,Couple Leisure,Economy Class,1153,414,2019-12-02,2019-11-01,0
0.9604,0.363,0.0,0.637,True,Solo Leisure,Economy Class,227,415,2019-10-17,2019-09-01,1
-0.956,0.007,0.079,0.914,False,Couple Leisure,Economy Class,1787,416,2019-07-16,2019-07-01,0
-0.8753,0.027,0.069,0.904,False,Family Leisure,Economy Class,1245,417,2019-06-13,2019-06-01,0
-0.8748,0.0,0.132,0.868,True,Solo Leisure,Economy Class,359,418,2019-06-01,2019-06-01,0
-0.3798,0.11,0.131,0.758,True,Couple Leisure,Economy Class,574,419,2019-05-13,2019-04-01,1
0.9313,0.339,0.0,0.661,True,Solo Leisure,Economy Class,171,420,2019-05-06,2018-12-01,1
-0.7208,0.06,0.122,0.818,True,Couple Leisure,Premium Economy,596,421,2019-05-04,2019-05-01,0
-0.6933,0.114,0.126,0.76,True,Family Leisure,Economy Class,1382,422,2019-03-28,2019-03-01,0
0.8441,0.081,0.057,0.863,True,Family Leisure,Economy Class,1053,423,2019-02-23,2019-02-01,1
-0.9552,0.032,0.251,0.717,True,Family Leisure,Economy Class,363,424,2019-01-15,2019-01-01,0
0.9343,0.086,0.065,0.849,True,Couple Leisure,Economy Class,2578,425,2018-12-03,2018-11-01,0
0.6908,0.075,0.059,0.866,True,Couple Leisure,Economy Class,1507,426,2018-11-22,2018-11-01,0
-0.6771,0.011,0.043,0.947,True,Couple Leisure,Economy Class,890,427,2018-10-27,2018-10-01,0
-0.9149,0.065,0.134,0.801,True,Business,Economy Class,1100,428,2018-05-11,2018-05-01,0
0.9882,0.2,0.025,0.775,True,Couple Leisure,Economy Class,932,429,2018-03-15,2018-03-01,1
0.7291,0.093,0.036,0.871,True,Solo Leisure,Economy Class,674,430,2018-03-07,2018-03-01,1
-0.7253,0.079,0.13,0.791,True,Couple Leisure,Economy Class,551,431,2018-02-22,2018-02-01,0
-0.6808,0.065,0.089,0.846,True,Solo Leisure,Economy Class,907,432,2017-12-19,2017-12-01,0
-0.9712,0.023,0.084,0.893,True,Family Leisure,Economy Class,1944,433,2017-12-15,2017-10-01,0
0.9516,0.147,0.056,0.796,True,Solo Leisure,Economy Class,711,434,2017-11-29,2017-11-01,1
0.9356,0.266,0.026,0.709,False,Couple Leisure,Business Class,325,435,2017-11-15,2017-11-01,1
0.9155,0.108,0.016,0.877,False,Family Leisure,Economy Class,851,436,2017-11-02,2017-10-01,1
0.9551,0.273,0.0,0.727,False,Couple Leisure,Economy Class,304,437,2017-09-25,2017-09-01,1
0.9654,0.238,0.021,0.741,False,Couple Leisure,Economy Class,477,438,2017-09-25,2017-08-01,1
0.827,0.088,0.064,0.848,False,Business,Business Class,1272,439,2017-08-30,2017-08-01,0
-0.3291,0.055,0.079,0.866,False,Business,Economy Class,655,440,2017-08-18,2017-08-01,0
-0.3617,0.1,0.145,0.755,False,Solo Leisure,Economy Class,719,441,2017-04-30,2017-04-01,0
0.9772,0.157,0.043,0.8,False,Solo Leisure,Business Class,932,442,2017-03-14,2017-03-01,1
0.9272,0.222,0.0,0.778,False,Couple Leisure,Business Class,329,443,2017-02-26,2016-03-01,1
-0.4563,0.03,0.058,0.912,False,Couple Leisure,Economy Class,1030,444,2017-02-24,2017-02-01,0
0.9697,0.159,0.045,0.796,False,Business,Business Class,908,445,2017-02-16,2017-02-01,1
-0.9777,0.026,0.192,0.783,False,Family Leisure,Economy Class,875,446,2017-01-26,2017-01-01,0
0.9513,0.285,0.0,0.715,False,Business,Economy Class,280,447,2017-01-23,2017-01-01,1
-0.4037,0.063,0.086,0.851,False,Solo Leisure,Premium Economy,1031,448,2017-01-20,2016-12-01,1
-0.2991,0.095,0.106,0.799,False,Couple Leisure,Economy Class,2310,449,2017-01-08,2016-12-01,0
-0.2764,0.05,0.088,0.862,False,Family Leisure,Economy Class,577,450,2016-12-28,2016-12-01,0
0.384,0.048,0.05,0.902,False,Solo Leisure,Economy Class,1132,451,2016-12-22,2016-12-01,1
-0.1689,0.092,0.072,0.836,False,Solo Leisure,Economy Class,1740,452,2016-12-18,2016-12-01,0
-0.97,0.02,0.2,0.78,False,Solo Leisure,Economy Class,632,453,2016-11-25,2016-11-01,0
0.2702,0.086,0.065,0.849,False,Business,Economy Class,398,454,2016-08-12,2016-08-01,0
-0.9601,0.0,0.213,0.787,False,Couple Leisure,Premium Economy,556,455,2016-06-28,2016-06-01,0
0.9205,0.06,0.026,0.915,False,Solo Leisure,Economy Class,1648,456,2016-06-05,2016-05-01,0
-0.0636,0.077,0.081,0.842,False,Business,Economy Class,349,457,2016-04-12,2016-04-01,1
0.5908,0.068,0.073,0.858,False,Family Leisure,Business Class,1988,458,2016-04-03,2016-03-01,1
0.847,0.107,0.035,0.858,False,Family Leisure,Economy Class,595,459,2016-01-14,2015-05-01,0
0.6033,0.126,0.098,0.776,False,Solo Leisure,Economy Class,859,460,2016-01-03,2016-01-01,1
0.9939,0.308,0.058,0.633,False,Solo Leisure,Economy Class,691,461,2015-12-16,2015-11-01,1
-0.9262,0.038,0.2,0.762,False,Business,Business Class,469,462,2015-12-04,2015-12-01,0
0.9592,0.261,0.0,0.739,False,Family Leisure,Economy Class,355,463,2015-11-25,2015-10-01,1
0.9398,0.175,0.076,0.749,False,Business,Economy Class,761,464,2015-11-19,2015-11-01,1
-0.5267,0.0,0.056,0.944,False,Business,Economy Class,394,465,2015-09-02,2015-08-01,0
-0.1494,0.074,0.082,0.844,False,Solo Leisure,Economy Class,1115,466,2015-07-30,2015-07-01,1
-0.9874,0.047,0.169,0.783,False,Business,Business Class,1435,467,2015-07-05,2015-07-01,0
0.6369,0.189,0.116,0.694,False,Unknown,Economy Class,249,468,2015-06-04,,1
0.7615,0.147,0.0,0.853,False,Unknown,Economy Class,233,469,2015-05-31,,1
-0.6025,0.086,0.138,0.776,False,Unknown,Economy Class,976,470,2015-05-11,,0
0.9777,0.176,0.06,0.764,False,Unknown,Business Class,879,471,2015-04-30,,1
0.9571,0.363,0.0,0.637,False,Unknown,Business Class,225,472,2015-03-09,,1
-0.8343,0.063,0.132,0.805,False,Unknown,Economy Class,699,473,2015-02-24,,0
-0.8384,0.0,0.082,0.918,False,Unknown,Economy Class,758,474,2015-01-19,,0
0.9743,0.129,0.077,0.794,False,Unknown,Business Class,1928,475,2015-01-14,,1
0.9169,0.143,0.021,0.836,False,Unknown,Economy Class,533,476,2014-12-22,,1
-0.9169,0.043,0.155,0.802,False,Unknown,Economy Class,619,477,2014-12-10,,0
0.9333,0.095,0.0,0.905,False,Unknown,Premium Economy,772,478,2014-12-10,,1
0.2429,0.054,0.064,0.882,False,Unknown,Economy Class,264,479,2014-12-10,,1
0.8521,0.162,0.073,0.766,False,Unknown,Business Class,686,480,2014-10-28,,1
0.9468,0.145,0.029,0.826,False,Unknown,Business Class,693,481,2014-10-12,,1
-0.9735,0.045,0.11,0.846,False,Unknown,Economy Class,2069,482,2014-08-26,,0
0.8122,0.153,0.035,0.812,False,Unknown,Economy Class,313,483,2014-07-29,,1
0.891,0.179,0.056,0.765,False,Unknown,Economy Class,387,484,2014-06-04,,1
-0.8873,0.06,0.101,0.839,False,Unknown,Business Class,993,485,2014-04-22,,0
0.963,0.163,0.02,0.817,False,Unknown,Premium Economy,727,486,2014-04-15,,1
-0.9072,0.031,0.089,0.88,False,Unknown,Economy Class,1038,487,2014-04-14,,0
0.5859,0.106,0.041,0.853,False,Unknown,Economy Class,460,488,2014-04-10,,1
-0.8969,0.072,0.101,0.826,False,Unknown,Economy Class,1955,489,2014-03-17,,0
0.9581,0.279,0.0,0.721,False,Unknown,Economy Class,339,490,2014-03-11,,1
-0.353,0.049,0.086,0.865,False,Unknown,Economy Class,340,491,2014-02-26,,0
0.9561,0.185,0.017,0.798,False,Unknown,Economy Class,484,492,2014-02-15,,1
-0.7493,0.06,0.109,0.83,False,Unknown,Economy Class,905,493,2014-02-12,,0
-0.6245,0.028,0.065,0.907,False,Unknown,Economy Class,767,494,2014-01-25,,0
-0.412,0.024,0.047,0.929,False,Unknown,Economy Class,1539,495,2014-01-14,,0
0.8402,0.209,0.0,0.791,False,Unknown,Economy Class,207,496,2014-01-13,,1
-0.3712,0.066,0.107,0.827,True,Couple Leisure,Economy Class,265,497,2019-10-21,2019-10-01,0
-0.8442,0.0,0.188,0.812,True,Couple Leisure,Economy Class,258,498,2019-09-02,2019-09-01,0
-0.3919,0.018,0.027,0.955,True,Family Leisure,First Class,1490,499,2018-11-22,2018-10-01,0
-0.8966,0.04,0.108,0.852,True,Family Leisure,Economy Class,746,500,2018-11-06,2018-11-01,0
-0.6635,0.069,0.096,0.835,True,Couple Leisure,Economy Class,646,501,2018-06-03,2018-06-01,0
-0.9743,0.032,0.128,0.839,True,Family Leisure,Economy Class,1532,502,2018-01-27,2017-12-01,0
-0.6507,0.145,0.209,0.647,True,Family Leisure,Economy Class,457,503,2018-01-04,2018-01-01,0
0.7227,0.11,0.0,0.89,False,Solo Leisure,Economy Class,311,504,2016-01-14,2015-12-01,0
0.9167,0.224,0.0,0.776,False,Business,Economy Class,288,505,2012-04-25,2012-04-01,1
-0.3584,0.042,0.067,0.89,False,Couple Leisure,Economy Class,1248,506,2023-07-25,2023-07-01,0
-0.3415,0.065,0.069,0.866,False,Solo Leisure,Economy Class,422,507,2023-06-13,2023-06-01,0
-0.694,0.062,0.075,0.863,True,Family Leisure,Economy Class,2057,508,2023-06-06,2023-06-01,0
0.0,0.057,0.057,0.887,False,Business,Premium Economy,629,509,2023-06-06,2023-06-01,0
-0.8528,0.0,0.087,0.913,False,Couple Leisure,Economy Class,495,510,2023-06-05,2023-06-01,0
-0.9926,0.051,0.153,0.796,True,Business,Business Class,1973,511,2023-05-28,2023-05-01,0
0.443,0.05,0.037,0.914,True,Solo Leisure,Economy Class,1544,512,2023-05-27,2023-03-01,0
0.8803,0.135,0.11,0.756,True,Couple Leisure,Economy Class,1440,513,2023-05-26,2023-03-01,0
-0.897,0.021,0.097,0.881,True,Family Leisure,Economy Class,805,514,2023-05-26,2023-05-01,0
-0.4807,0.077,0.115,0.807,False,Couple Leisure,Economy Class,884,515,2023-05-25,2023-05-01,0
0.3935,0.062,0.056,0.882,True,Business,Economy Class,1215,516,2023-05-24,2023-05-01,0
-0.2529,0.048,0.077,0.875,True,Couple Leisure,Economy Class,889,517,2023-05-22,2023-03-01,0
