vader_compound,vader_pos,vader_neg,vader_neu,aspect_seat,aspect_food,aspect_staff,aspect_ground_service,aspect_entertainment,aspect_seat_missing,aspect_food_missing,aspect_staff_missing,aspect_ground_service_missing,aspect_entertainment_missing,Verified,Type Of Traveller,Seat Type,review_length,Recommended
0.9974,0.202,0.016,0.781,,0.9982,0.9982,0.9982,0.9982,1,0,0,0,0,True,Solo Leisure,Economy Class,2026,1
0.992,0.187,0.029,0.785,,,0.9856,,,1,1,0,1,1,True,Solo Leisure,Economy Class,1130,1
-0.8856,0.025,0.064,0.911,,-0.8603,-0.8603,-0.8603,,1,0,0,0,1,True,Solo Leisure,Business Class,1811,0
0.6902,0.087,0.041,0.872,,,0.875,,,1,1,0,1,1,True,Family Leisure,Economy Class,571,0
0.9117,0.151,0.021,0.828,,0.9062,0.9062,,0.9062,1,0,0,1,0,False,Family Leisure,Economy Class,381,1
0.9603,0.144,0.022,0.834,,,,0.9545,0.9545,1,1,1,0,0,False,Couple Leisure,Economy Class,641,1
0.9132,0.194,0.0,0.806,,,0.946,,,1,1,0,1,1,True,Family Leisure,Economy Class,309,1
0.9818,0.21,0.07,0.72,0.9798,0.9798,0.9798,,0.9798,0,0,0,1,0,True,Couple Leisure,Economy Class,825,1
-0.6705,0.033,0.142,0.825,,,,-0.2649,,1,1,1,0,1,True,Solo Leisure,Economy Class,319,0
0.7245,0.07,0.021,0.909,0.7269,0.7269,0.7269,0.7269,0.7269,0,0,0,0,0,True,Couple Leisure,Economy Class,525,0
0.9703,0.26,0.0,0.74,0.9681,,0.9681,,,0,1,0,1,1,True,Family Leisure,Economy Class,397,1
0.9679,0.232,0.031,0.737,0.9843,0.9843,0.9843,,0.9843,0,0,0,1,0,False,Family Leisure,Economy Class,632,1
0.9767,0.267,0.0,0.733,0.9861,0.9861,0.9861,,0.9861,0,0,0,1,0,True,Family Leisure,Economy Class,489,1
0.9825,0.375,0.0,0.625,,0.985,0.985,,0.985,1,0,0,1,0,False,Family Leisure,Economy Class,297,1
0.97,0.394,0.0,0.606,,,0.9678,,,1,1,0,1,1,True,Family Leisure,Economy Class,183,1
0.9832,0.209,0.008,0.782,0.9934,0.9934,0.9934,,0.9934,0,0,0,1,0,True,Family Leisure,Economy Class,1019,1
-0.6674,0.021,0.036,0.944,,,-0.5994,-0.5994,,1,1,0,0,1,True,Couple Leisure,Economy Class,1482,0
0.9758,0.277,0.0,0.723,0.9758,0.9758,,,,0,0,1,1,1,False,Solo Leisure,Business Class,420,1
0.9794,0.196,0.055,0.749,0.9829,0.9829,0.9829,,0.9829,0,0,0,1,0,True,Family Leisure,Economy Class,948,1
0.9694,0.128,0.0,0.872,0.9792,0.9792,0.9792,0.9792,0.9792,0,0,0,0,0,False,Solo Leisure,Business Class,940,1
0.5612,0.132,0.07,0.799,,0.5612,0.5612,,,1,0,0,1,1,True,Solo Leisure,Business Class,202,1
0.9674,0.348,0.05,0.602,0.9821,0.9821,0.9821,,,0,0,0,1,1,True,Solo Leisure,Premium Economy,264,1
0.9545,0.31,0.0,0.69,,,0.9545,,,1,1,0,1,1,True,Family Leisure,Economy Class,232,1
-0.3508,0.095,0.113,0.792,,0.886,0.886,,,1,0,0,1,1,True,Solo Leisure,Business Class,342,1
-0.9371,0.031,0.099,0.871,-0.9371,,-0.9371,-0.9371,,0,1,0,0,1,True,Family Leisure,Economy Class,1279,1
0.9961,0.198,0.028,0.774,0.9963,0.9963,0.9963,,0.9963,0,0,0,1,0,True,Family Leisure,Economy Class,1622,1
-0.9079,0.0,0.271,0.729,,,,-0.8957,,1,1,1,0,1,True,Solo Leisure,Economy Class,235,0
-0.9391,0.042,0.304,0.654,-0.7783,,-0.7783,,,0,1,0,1,1,True,Business,Economy Class,262,0
-0.9455,0.0,0.242,0.758,-0.8526,,,-0.8526,,0,1,1,0,1,True,Couple Leisure,Economy Class,274,0
-0.8767,0.0,0.29,0.71,,,0.2732,0.2732,,1,1,0,0,1,False,Family Leisure,Economy Class,178,0
-0.9226,0.0,0.2,0.8,,,0.8074,0.8074,0.8074,1,1,0,0,0,False,Family Leisure,Economy Class,352,0
-0.8288,0.017,0.113,0.87,-0.8999,-0.8999,-0.8999,,,0,0,0,1,1,True,Family Leisure,Economy Class,536,0
-0.8226,0.053,0.074,0.873,0.2298,,0.2298,0.2298,,0,1,0,0,1,True,Solo Leisure,Economy Class,1726,0
-0.9808,0.0,0.238,0.762,-0.9756,,,-0.9756,,0,1,1,0,1,True,Couple Leisure,Economy Class,505,0
0.9415,0.202,0.025,0.772,,,0.9593,,,1,1,0,1,1,False,Family Leisure,Economy Class,412,1
0.8587,0.139,0.06,0.801,0.3818,,0.3818,0.3818,0.3818,0,1,0,0,0,True,Solo Leisure,Economy Class,505,1
0.9558,0.21,0.0,0.79,0.8625,0.8625,0.8625,,,0,0,0,1,1,False,Couple Leisure,Economy Class,375,1
0.6476,0.081,0.0,0.919,-0.0717,-0.0717,-0.0717,,,0,0,0,1,1,False,Couple Leisure,Economy Class,326,1
-0.296,0.0,0.03,0.97,,,,0.0,,1,1,1,0,1,True,Family Leisure,Economy Class,334,0
0.9651,0.308,0.0,0.692,0.9636,,0.9636,0.9636,,0,1,0,0,1,True,Business,Economy Class,329,1
0.8443,0.292,0.09,0.618,,,0.8836,0.8836,,1,1,0,0,1,True,Solo Leisure,Economy Class,194,1
-0.8775,0.026,0.114,0.86,-0.7402,-0.7402,-0.7402,-0.7402,,0,0,0,0,1,False,Solo Leisure,Economy Class,651,0
-0.9109,0.033,0.198,0.769,-0.8495,,-0.8495,,,0,1,0,1,1,False,Family Leisure,Economy Class,286,0
0.4176,0.087,0.076,0.837,-0.1531,,,-0.1531,,0,1,1,0,1,False,Couple Leisure,Economy Class,307,0
-0.9171,0.0,0.204,0.796,,,-0.7096,,,1,1,0,1,1,False,Unknown,Economy Class,378,0
0.6801,0.127,0.069,0.804,,0.6486,0.6486,0.6486,,1,0,0,0,1,False,Unknown,Economy Class,365,1
-0.5927,0.047,0.13,0.823,,-0.3182,-0.3182,,,1,0,0,1,1,False,Unknown,Economy Class,233,1
0.174,0.096,0.125,0.779,0.6629,0.6629,0.6629,,0.6629,0,0,0,1,0,False,Unknown,Economy Class,550,1
-0.5272,0.047,0.089,0.864,,,-0.5692,-0.5692,,1,1,0,0,1,True,Couple Leisure,Economy Class,398,0
0.1882,0.043,0.033,0.924,,,,0.4019,,1,1,1,0,1,True,Family Leisure,Economy Class,327,0
-0.8172,0.031,0.148,0.821,,-0.3818,,-0.3818,,1,0,1,0,1,True,Family Leisure,Economy Class,431,0
-0.9584,0.0,0.239,0.761,,,,-0.9031,,1,1,1,0,1,True,Solo Leisure,Economy Class,441,0
0.9154,0.291,0.094,0.615,,0.9702,0.9702,0.9702,0.9702,1,0,0,0,0,False,Solo Leisure,Economy Class,263,1
-0.7263,0.0,0.135,0.865,,,,,,1,1,1,1,1,False,Business,Economy Class,274,0
-0.9584,0.0,0.442,0.558,,,-0.9584,-0.9584,,1,1,0,0,1,True,Family Leisure,Economy Class,198,0
-0.9815,0.041,0.211,0.749,,,-0.9461,-0.9461,,1,1,0,0,1,False,Business,Economy Class,637,0
-0.9837,0.0,0.185,0.815,,,-0.9747,-0.9747,,1,1,0,0,1,False,Business,Economy Class,881,0
-0.9729,0.034,0.147,0.82,,,,0.7102,,1,1,1,0,1,False,Solo Leisure,Economy Class,1044,0
-0.9412,0.0,0.278,0.722,-0.9272,,,,,0,1,1,1,1,False,Business,Business Class,274,0
-0.7351,0.05,0.104,0.846,,,-0.5719,-0.5719,,1,1,0,0,1,False,Solo Leisure,Economy Class,775,0
-0.9957,0.02,0.157,0.823,-0.9896,-0.9896,-0.9896,-0.9896,,0,0,0,0,1,True,Business,Business Class,2033,0
-0.8765,0.017,0.103,0.879,,,,-0.8885,,1,1,1,0,1,True,Solo Leisure,Economy Class,886,0
-0.9616,0.03,0.085,0.886,,,,-0.7936,,1,1,1,0,1,True,Business,Economy Class,1902,0
-0.9074,0.043,0.073,0.884,-0.891,,-0.891,-0.891,,0,1,0,0,1,False,Business,Economy Class,2250,0
0.5323,0.083,0.07,0.847,,,0.7579,0.7579,,1,1,0,0,1,False,Business,Economy Class,993,0
-0.98,0.044,0.125,0.83,-0.3703,-0.3703,-0.3703,-0.3703,-0.3703,0,0,0,0,0,False,Couple Leisure,Economy Class,1642,0
0.631,0.094,0.0,0.906,0.8519,,0.8519,,,0,1,0,1,1,False,Business,Business Class,336,1
-0.7919,0.029,0.083,0.889,-0.6369,,,-0.6369,,0,1,1,0,1,False,Business,Economy Class,893,0
-0.7184,0.0,0.043,0.957,,,,-0.7184,,1,1,1,0,1,False,Solo Leisure,Economy Class,649,0
-0.8987,0.049,0.145,0.806,,,-0.6261,-0.6261,,1,1,0,0,1,False,Business,Economy Class,706,0
-0.9565,0.039,0.123,0.839,-0.9532,,,-0.9532,,0,1,1,0,1,False,Family Leisure,Economy Class,1083,0
-0.3177,0.046,0.084,0.87,,0.8126,0.8126,0.8126,,1,0,0,0,1,False,Business,Business Class,280,1
-0.9285,0.019,0.164,0.817,,-0.9181,-0.9181,,,1,0,0,1,1,False,Business,Business Class,432,0
0.9099,0.217,0.0,0.783,0.959,0.959,,0.959,0.959,0,0,1,0,0,False,Solo Leisure,Economy Class,320,1
-0.8855,0.071,0.174,0.755,0.6302,0.6302,0.6302,0.6302,0.6302,0,0,0,0,0,False,Solo Leisure,Economy Class,571,0
0.1512,0.077,0.072,0.851,,0.4767,,0.4767,0.4767,1,0,1,0,0,False,Family Leisure,Economy Class,679,0
-0.9825,0.026,0.215,0.76,,,-0.967,-0.967,,1,1,0,0,1,False,Unknown,Economy Class,693,0
0.8326,0.165,0.068,0.768,,,0.7046,,0.7046,1,1,0,1,0,False,Unknown,Economy Class,378,1
-0.6663,0.079,0.113,0.808,0.8481,0.8481,0.8481,,0.8481,0,0,0,1,0,False,Unknown,Economy Class,932,0
-0.8936,0.049,0.131,0.82,,,-0.4588,-0.4588,-0.4588,1,1,0,0,0,False,Unknown,Economy Class,761,0
-0.8888,0.013,0.084,0.903,,,-0.6908,-0.6908,,1,1,0,0,1,False,Unknown,Economy Class,879,0
0.9412,0.135,0.029,0.836,0.9628,,0.9628,0.9628,0.9628,0,1,0,0,0,False,Unknown,Business Class,731,1
-0.6639,0.041,0.061,0.898,,-0.5859,-0.5859,-0.5859,,1,0,0,0,1,False,Unknown,Economy Class,1218,0
-0.7783,0.014,0.085,0.901,,,,-0.7783,,1,1,1,0,1,False,Unknown,Economy Class,441,0
-0.9515,0.035,0.159,0.806,,,-0.7964,-0.7964,,1,1,0,0,1,False,Unknown,Economy Class,672,0
-0.8793,0.008,0.083,0.909,,,-0.8519,-0.8519,,1,1,0,0,1,False,Unknown,Economy Class,704,0
0.1815,0.056,0.046,0.898,,,0.8052,,,1,1,0,1,1,False,Unknown,Economy Class,368,0
0.5481,0.112,0.086,0.802,,,0.5719,0.5719,,1,1,0,0,1,False,Unknown,Economy Class,642,0
0.91,0.225,0.0,0.775,,0.91,0.91,0.91,,1,0,0,0,1,False,Unknown,Business Class,259,1
-0.9618,0.0,0.136,0.864,,,-0.9325,-0.9325,-0.9325,1,1,0,0,0,False,Unknown,Economy Class,808,0
0.9562,0.192,0.047,0.76,0.9584,0.9584,0.9584,0.9584,0.9584,0,0,0,0,0,False,Unknown,Economy Class,620,0
-0.8018,0.042,0.106,0.852,-0.7717,-0.7717,-0.7717,-0.7717,-0.7717,0,0,0,0,0,False,Unknown,Business Class,692,0
0.9359,0.13,0.0,0.87,0.9325,0.9325,0.9325,,0.9325,0,0,0,1,0,False,Unknown,Business Class,625,1
-0.9403,0.067,0.219,0.714,,,-0.8625,-0.8625,,1,1,0,0,1,False,Unknown,Economy Class,497,0
0.7841,0.166,0.082,0.752,0.765,,0.765,,0.765,0,1,0,1,0,False,Unknown,Economy Class,323,1
0.9724,0.189,0.012,0.799,,0.9413,0.9413,,0.9413,1,0,0,1,0,False,Unknown,Economy Class,624,1
-0.6823,0.028,0.099,0.873,,,-0.4654,-0.4654,,1,1,0,0,1,False,Unknown,Economy Class,542,1
-0.8271,0.044,0.094,0.863,0.0516,,0.0516,0.0516,0.0516,0,1,0,0,0,False,Unknown,Economy Class,1114,0
0.2225,0.015,0.0,0.985,,,,0.0516,,1,1,1,0,1,False,Unknown,Economy Class,676,0
-0.981,0.03,0.205,0.765,,,-0.9603,-0.9603,,1,1,0,0,1,False,Unknown,Economy Class,849,0
-0.9879,0.008,0.168,0.824,-0.9571,-0.9571,-0.9571,-0.9571,,0,0,0,0,1,False,Unknown,Economy Class,1311,0
-0.9207,0.045,0.173,0.781,,,-0.7425,-0.7425,,1,1,0,0,1,False,Unknown,Economy Class,423,0
-0.7383,0.033,0.123,0.844,,,-0.6597,-0.6597,,1,1,0,0,1,False,Unknown,Business Class,281,0
0.1298,0.087,0.083,0.829,0.3167,0.3167,0.3167,,0.3167,0,0,0,1,0,False,Unknown,Business Class,624,1
0.9627,0.152,0.073,0.776,0.9713,0.9713,0.9713,0.9713,,0,0,0,0,1,False,Unknown,Economy Class,1141,1
0.0249,0.052,0.051,0.896,,,0.6705,0.6705,,1,1,0,0,1,False,Unknown,Unknown,515,0
0.1027,0.073,0.07,0.858,,,0.1027,,,1,1,0,1,1,False,Unknown,Unknown,800,0
-0.8285,0.029,0.123,0.847,-0.8271,-0.8271,,-0.8271,-0.8271,0,0,1,0,0,False,Couple Leisure,Economy Class,534,0
0.6114,0.077,0.0,0.923,0.5325,,0.5325,,,0,1,0,1,1,False,Unknown,Unknown,241,1
0.9069,0.142,0.038,0.82,0.872,,0.872,0.872,,0,1,0,0,1,False,Unknown,Economy Class,519,1
0.4753,0.125,0.075,0.8,0.4215,,0.4215,,,0,1,0,1,1,False,Unknown,Unknown,345,0
-0.9798,0.017,0.209,0.774,-0.9493,,-0.9493,,,0,1,0,1,1,False,Unknown,Unknown,683,0
-0.1306,0.042,0.057,0.901,0.4284,,0.4284,,,0,1,0,1,1,False,Unknown,Unknown,896,1
-0.9187,0.047,0.169,0.784,,-0.9187,,,-0.9187,1,0,1,1,0,False,Unknown,Economy Class,574,0
0.4487,0.081,0.065,0.855,,0.4588,0.4588,,0.4588,1,0,0,1,0,False,Unknown,Premium Economy,575,0
0.9389,0.107,0.066,0.827,0.6837,0.6837,,0.6837,0.6837,0,0,1,0,0,False,Unknown,Unknown,1444,0
-0.4503,0.079,0.113,0.808,0.2732,0.2732,0.2732,,,0,0,0,1,1,False,Unknown,Unknown,650,0
0.6263,0.074,0.061,0.866,0.52,0.52,0.52,,,0,0,0,1,1,False,Unknown,Economy Class,1503,0
-0.4055,0.114,0.177,0.709,0.0258,,0.0258,,,0,1,0,1,1,False,Unknown,Unknown,205,0
0.3841,0.133,0.128,0.739,0.7269,0.7269,,0.7269,0.7269,0,0,1,0,0,False,Unknown,Unknown,493,0
-0.6834,0.061,0.092,0.848,-0.3182,-0.3182,,-0.3182,-0.3182,0,0,1,0,0,False,Unknown,Premium Economy,883,0
0.6652,0.189,0.062,0.749,0.802,,,0.802,,0,1,1,0,1,False,Unknown,Unknown,233,1
-0.6442,0.074,0.126,0.8,0.608,0.608,,0.608,,0,0,1,0,1,False,Unknown,Economy Class,648,0
-0.1779,0.117,0.133,0.749,-0.1779,,,,,0,1,1,1,1,False,Unknown,Unknown,205,0
0.8338,0.187,0.055,0.758,0.8568,,0.8568,,,0,1,0,1,1,False,Unknown,Unknown,339,0
-0.4894,0.059,0.078,0.862,0.9235,,0.9235,0.9235,0.9235,0,1,0,0,0,False,Unknown,Economy Class,1297,0
0.9783,0.159,0.047,0.794,0.9718,0.9718,0.9718,0.9718,0.9718,0,0,0,0,0,False,Unknown,Unknown,1123,1
0.9898,0.241,0.083,0.677,0.9872,0.9872,0.9872,0.9872,0.9872,0,0,0,0,0,False,Unknown,Unknown,1001,1
0.9344,0.222,0.03,0.748,0.9186,0.9186,0.9186,,,0,0,0,1,1,False,Unknown,Unknown,311,1
-0.5719,0.038,0.115,0.848,-0.0772,,,,,0,1,1,1,1,False,Unknown,Unknown,418,0
-0.893,0.014,0.135,0.852,-0.8687,,-0.8687,-0.8687,,0,1,0,0,1,False,Unknown,Unknown,470,0
-0.6703,0.024,0.084,0.891,0.0258,0.0258,0.0258,,,0,0,0,1,1,False,Unknown,Unknown,547,0
0.4754,0.154,0.107,0.738,,,0.4215,,,1,1,0,1,1,False,Unknown,Economy Class,202,1
0.9246,0.191,0.028,0.78,,0.9246,,0.9246,0.9246,1,0,1,0,0,False,Unknown,Economy Class,381,1
0.9481,0.188,0.033,0.779,0.8934,0.8934,0.8934,,,0,0,0,1,1,False,Unknown,Unknown,539,1
0.8519,0.149,0.0,0.851,0.8519,0.8519,0.8519,,,0,0,0,1,1,False,Unknown,Unknown,366,1
0.836,0.19,0.0,0.81,0.836,,0.836,,,0,1,0,1,1,False,Unknown,Unknown,224,1
0.5095,0.098,0.062,0.84,,,0.4588,0.4588,,1,1,0,0,1,False,Unknown,Economy Class,314,1
-0.6597,0.084,0.13,0.786,-0.4939,-0.4939,-0.4939,-0.4939,-0.4939,0,0,0,0,0,False,Unknown,Economy Class,606,0
-0.765,0.07,0.231,0.699,0.5204,0.5204,0.5204,,,0,0,0,1,1,False,Unknown,Economy Class,198,0
0.1367,0.118,0.112,0.77,0.9247,0.9247,0.9247,,,0,0,0,1,1,False,Unknown,Unknown,385,0
0.6653,0.155,0.119,0.727,0.9384,0.9384,0.9384,0.9384,,0,0,0,0,1,False,Unknown,Unknown,774,0
-0.9102,0.0,0.129,0.871,-0.8446,-0.8446,-0.8446,-0.8446,,0,0,0,0,1,False,Unknown,Economy Class,580,0
0.9097,0.182,0.114,0.704,0.93,0.93,0.93,,0.93,0,0,0,1,0,False,Unknown,Unknown,561,1
0.8124,0.217,0.0,0.783,0.8885,,0.8885,,,0,1,0,1,1,False,Unknown,Unknown,240,1
-0.8658,0.076,0.133,0.792,-0.7755,-0.7755,-0.7755,,-0.7755,0,0,0,1,0,False,Unknown,Unknown,713,0
0.3031,0.043,0.0,0.957,0.4939,0.4939,0.4939,0.4939,,0,0,0,0,1,False,Unknown,Unknown,304,0
-0.743,0.046,0.095,0.859,,,,-0.875,,1,1,1,0,1,True,Solo Leisure,Economy Class,488,0
-0.9738,0.021,0.189,0.791,,,-0.9729,-0.9729,,1,1,0,0,1,True,Solo Leisure,Economy Class,676,0
0.7845,0.107,0.018,0.875,0.7845,,0.7845,0.7845,,0,1,0,0,1,True,Business,Business Class,377,1
0.4614,0.094,0.064,0.842,,,-0.4588,-0.4588,,1,1,0,0,1,True,Family Leisure,Economy Class,706,0
0.9891,0.454,0.0,0.546,0.9861,0.9861,0.9861,,,0,0,0,1,1,True,Couple Leisure,Business Class,363,1
0.9967,0.165,0.055,0.78,0.9905,0.9905,0.9905,0.9905,0.9905,0,0,0,0,0,True,Solo Leisure,Economy Class,2591,1
0.9876,0.215,0.061,0.724,,,0.9732,0.9732,,1,1,0,0,1,True,Solo Leisure,Economy Class,878,1
0.9715,0.382,0.0,0.618,0.9694,0.9694,0.9694,0.9694,0.9694,0,0,0,0,0,True,Couple Leisure,Economy Class,211,1
0.8337,0.144,0.047,0.808,,0.9623,0.9623,0.9623,0.9623,1,0,0,0,0,True,Couple Leisure,Business Class,497,1
0.9764,0.197,0.0,0.803,,0.9825,,,0.9825,1,0,1,1,0,True,Family Leisure,Economy Class,670,1
0.7506,0.045,0.011,0.944,0.5267,,0.5267,,,0,1,0,1,1,True,Solo Leisure,Economy Class,557,1
0.6492,0.157,0.091,0.753,0.9313,0.9313,0.9313,,,0,0,0,1,1,False,Business,Business Class,285,0
-0.7553,0.041,0.107,0.852,,,,0.5411,,1,1,1,0,1,True,Couple Leisure,Economy Class,670,0
0.128,0.152,0.139,0.709,,0.4019,0.4019,,,1,0,0,1,1,True,Solo Leisure,Business Class,159,1
-0.1793,0.125,0.153,0.722,0.7003,0.7003,0.7003,,0.7003,0,0,0,1,0,True,Business,Business Class,270,1
-0.6542,0.0,0.082,0.918,-0.6705,-0.6705,-0.6705,,,0,0,0,1,1,True,Family Leisure,Business Class,326,0
-0.7708,0.059,0.106,0.835,,,-0.27,-0.27,,1,1,0,0,1,True,Couple Leisure,Economy Class,763,0
0.7627,0.118,0.073,0.809,,,0.9169,,,1,1,0,1,1,True,Solo Leisure,Business Class,442,1
0.9615,0.122,0.013,0.865,0.9581,0.9581,0.9581,0.9581,0.9581,0,0,0,0,0,True,Solo Leisure,Economy Class,917,1
0.9279,0.129,0.014,0.857,0.9285,,0.9285,0.9285,0.9285,0,1,0,0,0,True,Solo Leisure,Economy Class,554,1
0.332,0.135,0.09,0.775,0.8694,0.8694,0.8694,,,0,0,0,1,1,True,Business,Economy Class,350,0
-0.3971,0.048,0.06,0.892,,,-0.8481,-0.8481,,1,1,0,0,1,True,Family Leisure,Economy Class,684,0
0.8591,0.122,0.039,0.839,,,0.9337,0.9337,,1,1,0,0,1,True,Solo Leisure,Economy Class,397,0
-0.4772,0.071,0.077,0.851,,,,0.872,,1,1,1,0,1,True,Couple Leisure,Economy Class,876,0
0.9198,0.263,0.068,0.669,,0.9631,0.9631,,0.9631,1,0,0,1,0,True,Solo Leisure,Economy Class,287,0
0.9647,0.185,0.011,0.803,,0.9805,0.9805,0.9805,,1,0,0,0,1,True,Family Leisure,Economy Class,643,1
-0.3505,0.04,0.051,0.909,,,0.4628,0.4628,,1,1,0,0,1,True,Solo Leisure,Economy Class,625,0
-0.8516,0.016,0.056,0.928,,,-0.6823,-0.6823,,1,1,0,0,1,True,Solo Leisure,Economy Class,1186,0
0.6597,0.168,0.067,0.765,,0.6597,0.6597,0.6597,,1,0,0,0,1,True,Solo Leisure,Economy Class,276,1
0.813,0.195,0.093,0.713,,0.9711,0.9711,0.9711,0.9711,1,0,0,0,0,True,Business,Business Class,532,1
0.9842,0.481,0.0,0.519,0.9738,0.9738,0.9738,,0.9738,0,0,0,1,0,True,Family Leisure,Business Class,239,1
0.9473,0.165,0.061,0.774,0.9559,0.9559,0.9559,,0.9559,0,0,0,1,0,True,Couple Leisure,Economy Class,725,1
0.7007,0.132,0.065,0.803,,,0.8349,0.8349,,1,1,0,0,1,True,Business,Economy Class,451,1
0.9259,0.34,0.0,0.66,0.9578,0.9578,0.9578,,,0,0,0,1,1,True,Solo Leisure,Economy Class,221,1
0.9669,0.385,0.0,0.615,0.9601,,0.9601,,,0,1,0,1,1,True,Family Leisure,Economy Class,203,1
-0.9125,0.022,0.137,0.841,0.4215,0.4215,0.4215,,0.4215,0,0,0,1,0,True,Solo Leisure,Business Class,585,0
0.9797,0.219,0.043,0.737,0.9885,0.9885,0.9885,0.9885,0.9885,0,0,0,0,0,True,Solo Leisure,Business Class,783,1
0.9029,0.201,0.029,0.77,0.9442,0.9442,0.9442,,,0,0,0,1,1,True,Solo Leisure,Business Class,380,1
-0.5989,0.0,0.077,0.923,-0.5423,,,,-0.5423,0,1,1,1,0,True,Solo Leisure,Economy Class,375,1
-0.51,0.0,0.115,0.885,,,-0.51,-0.51,,1,1,0,0,1,True,Solo Leisure,Economy Class,180,0
0.9096,0.152,0.0,0.848,0.8083,,0.8083,,,0,1,0,1,1,False,Family Leisure,Premium Economy,459,1
-0.8519,0.0,0.205,0.795,,-0.8519,,-0.8519,,1,0,1,0,1,True,Couple Leisure,Economy Class,228,0
0.9229,0.206,0.082,0.712,0.9509,0.9509,0.9509,0.9509,,0,0,0,0,1,True,Solo Leisure,Economy Class,428,1
0.969,0.155,0.02,0.825,0.9766,0.9766,0.9766,0.9766,0.9766,0,0,0,0,0,True,Business,Economy Class,1046,1
0.9664,0.382,0.039,0.579,,0.969,0.969,,,1,0,0,1,1,True,Solo Leisure,Economy Class,217,1
0.9863,0.28,0.0,0.72,0.986,0.986,0.986,0.986,,0,0,0,0,1,True,Business,Economy Class,606,1
0.9788,0.283,0.022,0.695,0.9788,0.9788,0.9788,0.9788,0.9788,0,0,0,0,0,True,Solo Leisure,Economy Class,458,1
0.2736,0.085,0.104,0.811,0.3612,,,0.3612,0.3612,0,1,1,0,0,True,Family Leisure,Economy Class,1452,0
0.9079,0.181,0.0,0.819,,0.8957,0.8957,,,1,0,0,1,1,True,Family Leisure,Economy Class,277,1
0.9381,0.301,0.0,0.699,,0.9017,,,0.9017,1,0,1,1,0,True,Couple Leisure,Economy Class,224,1
0.9402,0.242,0.0,0.758,,0.9402,0.9402,,,1,0,0,1,1,True,Family Leisure,Economy Class,287,1
0.4215,0.066,0.0,0.934,,0.6808,0.6808,,,1,0,0,1,1,True,Solo Leisure,Economy Class,308,1
-0.5574,0.061,0.11,0.829,-0.5574,,,,,0,1,1,1,1,True,Family Leisure,Economy Class,359,0
0.223,0.16,0.125,0.714,,,0.34,0.34,,1,1,0,0,1,True,Couple Leisure,Economy Class,248,0
0.5413,0.118,0.097,0.785,0.7159,0.7159,0.7159,0.7159,0.7159,0,0,0,0,0,True,Couple Leisure,Economy Class,581,1
0.9837,0.165,0.069,0.766,,,0.9641,0.9641,,1,1,0,0,1,True,Couple Leisure,Economy Class,1064,1
0.993,0.269,0.0,0.731,0.9929,0.9929,,0.9929,0.9929,0,0,1,0,0,True,Solo Leisure,Business Class,712,1
0.9286,0.313,0.0,0.687,,0.9246,0.9246,,0.9246,1,0,0,1,0,True,Solo Leisure,Economy Class,198,1
0.2647,0.064,0.067,0.869,0.9169,,0.9169,,0.9169,0,1,0,1,0,True,Family Leisure,Economy Class,1403,0
0.7952,0.105,0.044,0.851,0.9154,0.9154,0.9154,,0.9154,0,0,0,1,0,True,Couple Leisure,Economy Class,591,1
0.8997,0.119,0.042,0.839,,0.9686,0.9686,0.9686,0.9686,1,0,0,0,0,True,Solo Leisure,Economy Class,718,1
0.9744,0.128,0.028,0.845,0.9847,0.9847,0.9847,0.9847,0.9847,0,0,0,0,0,True,Solo Leisure,Economy Class,1417,1
0.9336,0.117,0.0,0.883,0.9336,0.9336,0.9336,0.9336,0.9336,0,0,0,0,0,True,Solo Leisure,Economy Class,759,1
0.9903,0.331,0.0,0.669,,0.985,0.985,,,1,0,0,1,1,True,Family Leisure,Economy Class,463,1
0.9784,0.136,0.028,0.836,0.9933,0.9933,0.9933,0.9933,0.9933,0,0,0,0,0,True,Solo Leisure,Economy Class,1451,1
0.6512,0.044,0.017,0.939,0.4588,0.4588,0.4588,,,0,0,0,1,1,True,Solo Leisure,Business Class,802,0
-0.8542,0.026,0.157,0.817,-0.8548,-0.8548,-0.8548,,-0.8548,0,0,0,1,0,True,Business,Business Class,285,0
-0.9167,0.013,0.124,0.863,-0.8126,-0.8126,,,-0.8126,0,0,1,1,0,True,Couple Leisure,Economy Class,504,0
0.9299,0.256,0.0,0.744,0.926,,0.926,,,0,1,0,1,1,True,Couple Leisure,First Class,245,1
0.9956,0.258,0.0,0.742,0.9953,0.9953,0.9953,0.9953,0.9953,0,0,0,0,0,True,Solo Leisure,First Class,984,1
-0.6559,0.069,0.084,0.847,0.5563,0.5563,0.5563,,0.5563,0,0,0,1,0,True,Business,Business Class,1417,1
0.9441,0.103,0.059,0.837,0.9944,0.9944,0.9944,0.9944,0.9944,0,0,0,0,0,True,Business,Business Class,1990,1
0.9915,0.183,0.007,0.81,0.9915,0.9915,0.9915,0.9915,0.9915,0,0,0,0,0,True,Solo Leisure,Economy Class,1402,1
0.9568,0.093,0.026,0.882,,0.9382,0.9382,0.9382,,1,0,0,0,1,True,Solo Leisure,Economy Class,1747,1
0.8204,0.162,0.063,0.774,0.9202,0.9202,0.9202,,0.9202,0,0,0,1,0,False,Couple Leisure,Business Class,373,1
-0.7105,0.057,0.139,0.804,,-0.8591,-0.8591,-0.8591,-0.8591,1,0,0,0,0,True,Business,Business Class,412,0
